FK_COLLECTION_ID,FK_FISH_ID,PK_TISSUE_TYPE,CAPTURE_LOCATION,CAPTURE_DATE,END_CAPTURE_DATE,LATITUDE,LONGITUDE,MESH_SIZE,MESH_SIZE_COMMENT,IS_MISSING_PAIRED_DATA_EXISTS,WELL_HAS_MORE_THAN_ONE_SAMPLE,IS_PRESENT_IN_DATASHEET,IS_PRESENT_BUT_NOT_IN_DS,VIAL_BARCODE,CONTAINER_ARRAY_TYPE_ID,DNA_TRAY_WORKBENCH_ID,DNA_TRAY_CODE,DNA_TRAY_WELL_POS,DNA_TRAY_WELL_CODE,STORAGE_ID,UNIT,SHELF_RACK,SLOT,EXHAUSTED_HOW,EXHAUSTED_BY,EXHAUSTED_DATE,AGENCY,OTHER_AGENCY_KEY,NUM_OTOLITHS_MISSING,OTO_INVENTORY_COMMENT,TARGET_CONTAINER_ARRAY_TYPE_ID,TARGET_DNA_TRAY_CODE,TARGET_DNA_TRAY_WELL_POS
55345,6287,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,B5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6288,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,B6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6289,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,B7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,H2
55345,6290,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,B8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,B3
55345,6291,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,B9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,D3
55345,6292,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,B10,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6293,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,B11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,E4
55345,6294,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,B12,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,F3
55345,6295,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,C1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,D5
55345,6296,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,C2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,H3
55345,6297,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,C3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,B4
55345,6298,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,C4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,C4
55345,6299,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,C5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,D4
55345,6300,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,C6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,F4
55345,6301,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,C7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6302,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,C8,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6303,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,C9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6304,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,C10,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6305,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,C11,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,E5
55345,6306,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,C12,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,E3
55345,6307,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,D1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,F5
55345,6308,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,D2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,G5
55345,6309,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,D3,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014400,H5
55345,6310,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,D4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6311,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,D5,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6312,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,D6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6313,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,D7,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6314,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,D8,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000002840,F2
55345,6315,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,D9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000002840,G2
55345,6316,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,D10,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000002840,C3
55345,6317,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,D11,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000002840,E3
55345,6318,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,D12,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6319,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,E1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000002840,C4
55345,6320,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,E2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000002840,D4
55345,6321,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,E3,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6322,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,E4,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6323,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,E5,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6324,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,E6,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6325,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,E7,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6326,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,E8,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6327,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,E9,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000002840,D5
55345,6328,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,E10,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000002840,F5
55345,6329,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,E11,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6330,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,E12,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6331,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,F1,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014317,C2
55345,6332,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,F2,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6333,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,F3,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014317,F2
55345,6334,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,F4,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014317,B3
55345,6335,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,F5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6336,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,F6,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6337,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,F7,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014317,F3
55345,6338,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,F8,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6339,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,F9,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6340,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,F10,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6341,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,F11,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014301,D3
55345,6342,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,F12,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6343,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,G1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014301,F3
55345,6344,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,G2,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014301,G3
55345,6345,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,G3,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014301,D4
55345,6346,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,G4,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6347,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,G5,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014301,E4
55345,6348,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,G6,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014301,G4
55345,6349,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,G7,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6350,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,G8,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6351,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,G9,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014301,F4
55345,6352,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,G10,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014301,F5
55345,6353,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,G11,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6354,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,G12,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014391,B3
55345,6355,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,H1,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014391,B4
55345,6356,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,H2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014391,D3
55345,6357,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,H3,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014391,C3
55345,6358,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,H4,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014391,E5
55345,6359,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,H5,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014391,C4
55345,6360,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,H6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014391,D4
55345,6361,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,H7,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014391,E4
55345,6362,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,H8,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014391,B5
55345,6363,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,H9,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014391,C5
55345,6364,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,H10,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014391,D5
55345,6365,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,68,0000051144,H11,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6366,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,A1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,D2
55345,6367,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,A2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,E2
55345,6368,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,A3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,E5
55345,6369,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,A4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,F2
55345,6370,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,A5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,B4
55345,6371,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,A6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,B3
55345,6372,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,A7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,C3
55345,6373,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,A8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,E3
55345,6374,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,A9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6375,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,A10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,D3
55345,6376,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,A11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6377,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,A12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,D4
55345,6378,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,B1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,D5
55345,6379,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,B2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6380,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,B3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6381,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,B4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,G3
55345,6382,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,B5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,G4
55345,6383,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,B6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6384,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,B7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,C5
55345,6385,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,B8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6386,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,B9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014420,G5
55345,6387,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,B10,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,B2
55345,6388,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,B11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6389,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,B12,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6390,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,C1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6391,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,C2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,F2
55345,6392,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,C3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6393,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,C4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,C4
55345,6394,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,C5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,C3
55345,6395,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,C6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6396,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,C7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,D4
55345,6397,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,C8,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,E5
55345,6398,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,C9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,E3
55345,6399,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,C10,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,F3
55345,6400,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,C11,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,B4
55345,6401,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,C12,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6402,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,D1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,E4
55345,6403,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,D2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,F4
55345,6404,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,D3,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,B5
55345,6405,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,D4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,C5
55345,6406,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,D5,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6407,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,D6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014324,F5
55345,6408,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,D7,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016084,B2
55345,6409,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,D8,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6410,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,D9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016084,D2
55345,6411,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,D10,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016084,F4
55345,6412,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,D11,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6413,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,D12,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016084,F2
55345,6414,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,E1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016084,E3
55345,6415,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,E2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016084,F3
55345,6416,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,E3,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016084,G3
55345,6417,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,E4,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016084,B4
55345,6418,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,69,0000051298,E5,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016084,D3
