otolith_fish_id,heart_fish_id,otolith_miss_loci,heart_miss_loci,duplicate_rate,48_DWP_tray_barcode,diff,otolith_position,otolith_row,otolith_col,heart_position,heart_row,heart_col,heart_fish_id_self,heart_miss_loci_self,duplicate_rate_self,diff_self,match_type
PGOD21_1664,PGILMOUR16_830,36,8,0.9766536964980544,14570,0.46520331481866517,G4,G,4,G4,G,4,PGILMOUR16_830,8,0.9766536964980544,0,self
PGOD21_1665,PGILMOUR16_831,44,7,0.68,14570,0.11700787401574808,H4,H,4,H4,H,4,PGILMOUR16_831,7,0.68,0,self
PGOD21_9953,PGILMOUR16_2003,82,0,0.9074074074074074,14572,0.35811163275952007,B2,B,2,B2,B,2,PGILMOUR16_2003,0,0.9074074074074074,0,self
PGOD21_9955,PGILMOUR16_2006,114,0,0.9184782608695652,14572,0.37203017343787115,E2,E,2,E2,E,2,PGILMOUR16_2006,0,0.9184782608695652,0,self
PGOD21_9956,PGILMOUR16_2011,84,0,0.9906542056074766,14572,0.4953271028037383,B3,B,3,B3,B,3,PGILMOUR16_2011,0,0.9906542056074766,0,self
PGOD21_9957,PGILMOUR16_2012,20,1,0.9892086330935251,14572,0.49999999999999994,C3,C,3,C3,C,3,PGILMOUR16_2012,1,0.9892086330935251,0,self
PGOD21_9958,PGILMOUR16_2013,37,3,0.8185328185328186,14572,0.28098341141819405,D3,D,3,D3,D,3,PGILMOUR16_2013,3,0.8185328185328186,0,self
PGOD21_9959,PGILMOUR16_2014,15,1,0.6819787985865724,14572,0.039121655729429494,E3,E,3,E3,E,3,PGILMOUR16_2014,1,0.6819787985865724,0,self
PGOD21_9960,PGILMOUR16_2016,62,0,0.9152542372881356,14572,0.3737695211309303,G3,G,3,G3,G,3,PGILMOUR16_2016,0,0.9152542372881356,0,self
PGOD21_9961,PGILMOUR16_2021,38,1,0.7846153846153846,14572,0.2153846153846154,D4,D,4,D4,D,4,PGILMOUR16_2021,1,0.7846153846153846,0,self
PGOD21_9962,PGILMOUR16_2023,102,0,0.9744897959183674,14572,0.46407312925170074,F4,F,4,F4,F,4,PGILMOUR16_2023,0,0.9744897959183674,0,self
PGOD21_9963,PGILMOUR16_2024,134,2,0.754601226993865,14572,0.14210122699386496,G4,G,4,G4,G,4,PGILMOUR16_2024,2,0.754601226993865,0,self
PGOD21_9964,PGILMOUR16_1996,10,13,0.7282608695652174,14572,0.15534420289855078,B5,B,5,C1,C,1,PGILMOUR16_2027,6,0.5425531914893617,0.18570767807585575,not_self
PGOD21_9965,PGILMOUR16_2028,84,1,0.7605633802816901,14572,0.22535211267605637,C5,C,5,C5,C,5,PGILMOUR16_2028,1,0.7605633802816901,0,self
PGOD21_9966,PGILMOUR16_2029,20,0,0.9460431654676259,14572,0.42805755395683454,D5,D,5,D5,D,5,PGILMOUR16_2029,0,0.9460431654676259,0,self
PGOD21_9967,PGILMOUR16_2031,1,0,0.9966329966329966,14572,0.49158249158249157,F5,F,5,F5,F,5,PGILMOUR16_2031,0,0.9966329966329966,0,self
PGOD21_9968,PGILMOUR16_2032,9,0,1,14572,0.5224913494809689,G5,G,5,G5,G,5,PGILMOUR16_2032,0,1,0,self
PGOD21_318,PGILMOUR16_1763,40,0,0.6395348837209303,14573,0.009184689168401095,C2,C,2,B2,B,2,PGILMOUR16_1764,3,0.6303501945525292,0.009184689168401095,not_self
PGOD21_319,PGILMOUR16_1765,14,0,0.7288732394366197,14573,0.10915492957746487,D2,D,2,D2,D,2,PGILMOUR16_1765,0,0.7288732394366197,0,self
PGOD21_320,PGILMOUR16_1766,10,0,0.9409722222222222,14573,0.4409722222222222,E2,E,2,E2,E,2,PGILMOUR16_1766,0,0.9409722222222222,0,self
PGOD21_321,PGILMOUR16_1767,85,1,0.784037558685446,14573,0.22578513150098,F2,F,2,F2,F,2,PGILMOUR16_1767,1,0.784037558685446,0,self
PGOD21_322,PGILMOUR16_1768,23,0,0.76,14573,0.176058394160584,G2,G,2,G2,G,2,PGILMOUR16_1768,0,0.76,0,self
PGOD21_323,PGILMOUR16_1769,1,0,0.9966329966329966,14573,0.48484848484848486,H2,H,2,H2,H,2,PGILMOUR16_1769,0,0.9966329966329966,0,self
PGOD21_324,PGILMOUR16_1771,51,2,0.6963562753036437,14573,0.12845504073574254,B3,B,3,B3,B,3,PGILMOUR16_1771,2,0.6963562753036437,0,self
PGOD21_325,PGILMOUR16_1772,18,1,0.953405017921147,14573,0.45340501792114696,C3,C,3,C3,C,3,PGILMOUR16_1772,1,0.953405017921147,0,self
PGOD21_326,PGILMOUR16_1774,30,1,0.9550561797752809,14573,0.4078863684545262,E3,E,3,E3,E,3,PGILMOUR16_1774,1,0.9550561797752809,0,self
PGOD21_327,PGILMOUR16_1775,26,1,0.7867647058823529,14573,0.23161764705882348,F3,F,3,F3,F,3,PGILMOUR16_1775,1,0.7867647058823529,0,self
PGOD21_328,PGILMOUR16_1776,20,0,0.60431654676259,14573,0.03752954315248169,G3,G,3,G3,G,3,PGILMOUR16_1776,0,0.60431654676259,0,self
PGOD21_329,PGILMOUR16_1776,16,0,0.648936170212766,14573,0.061747558113121825,H3,H,3,G3,G,3,NA,NA,NA,NA,not_self
PGOD21_330,PGILMOUR16_1779,20,0,0.9532374100719424,14573,0.4181820595184369,B4,B,4,B4,B,4,PGILMOUR16_1779,0,0.9532374100719424,0,self
PGOD21_331,PGILMOUR16_1780,22,5,0.7601476014760148,14573,0.1043505000267394,C4,C,4,C4,C,4,PGILMOUR16_1780,5,0.7601476014760148,0,self
PGOD21_332,PGILMOUR16_1790,21,6,0.6923076923076923,14573,0.08345160374680671,E4,E,4,E5,E,5,NA,NA,NA,NA,not_self
PGOD21_333,PGILMOUR16_1783,18,0,0.8607142857142858,14573,0.331517205422315,F4,F,4,F4,F,4,PGILMOUR16_1783,0,0.8607142857142858,0,self
PGOD21_334,PGILMOUR16_1781,32,9,0.5675675675675675,14573,0.006498865277491217,G4,G,4,D4,D,4,PGILMOUR16_1784,0,0.5526315789473685,0.01493598862019907,not_self
PGOD21_335,PGILMOUR16_1786,24,0,1,14573,0.5218978102189781,B5,B,5,A5,A,5,PGILMOUR16_1787,0,0.40875912408759124,0.5912408759124088,not_self
PGOD21_336,PGILMOUR16_1788,50,5,0.6857142857142857,14573,0.1278630460448642,C5,C,5,C5,C,5,PGILMOUR16_1788,5,0.6857142857142857,0,self
PGOD21_337,PGILMOUR16_1789,53,1,0.673469387755102,14573,0.11020408163265305,D5,D,5,D5,D,5,PGILMOUR16_1789,1,0.673469387755102,0,self
PGOD21_338,PGILMOUR16_1792,6,0,0.9931506849315068,14573,0.49491746938380365,G5,G,5,G5,G,5,PGILMOUR16_1792,0,0.9931506849315068,0,self
PGOD21_339,PGILMOUR16_1793,20,1,0.9964028776978417,14573,0.5143884892086331,H5,H,5,H5,H,5,PGILMOUR16_1793,1,0.9964028776978417,0,self
PGOD21_4803,PGILMOUR16_1773,66,1,0.7327586206896551,14573,0.1724137931034483,vial,NA,NA,D3,D,3,NA,NA,NA,NA,not_self
PGOD21_4804,PGILMOUR16_1785,50,0,0.9475806451612904,14573,0.435483870967742,vial,NA,NA,H4,H,4,NA,NA,NA,NA,not_self
PGOD21_4805,PGILMOUR16_1781,21,9,0.8566176470588235,14573,0.23928912720322781,vial,NA,NA,D4,D,4,NA,NA,NA,NA,not_self
PGOD21_4806,PGILMOUR16_1774,69,1,0.8646288209606987,14573,0.3135177098495876,vial,NA,NA,E3,E,3,NA,NA,NA,NA,not_self
PGOD21_4793,PGILMOUR16_1677,34,2,0.9166666666666666,14574,0.3712121212121212,vial,NA,NA,D3,D,3,NA,NA,NA,NA,not_self
PGOD21_4794,PGILMOUR16_1691,7,1,0.9965635738831615,14574,0.4982936776893899,vial,NA,NA,B5,B,5,NA,NA,NA,NA,not_self
PGOD21_9898,PGILMOUR16_1666,167,0,0.8549618320610687,14574,0.3282442748091603,A2,A,2,A2,A,2,PGILMOUR16_1666,0,0.8549618320610687,0,self
PGOD21_9899,PGILMOUR16_1667,4,1,0.9897959183673469,14574,0.5,B2,B,2,B2,B,2,PGILMOUR16_1667,1,0.9897959183673469,0,self
PGOD21_9900,PGILMOUR16_1668,20,1,0.6787003610108303,14574,0.0036101083032490378,C2,C,2,C2,C,2,PGILMOUR16_1668,1,0.6787003610108303,0,self
PGOD21_9901,PGILMOUR16_1669,66,0,0.6810344827586207,14574,0.08796088968502758,D2,D,2,D2,D,2,PGILMOUR16_1669,0,0.6810344827586207,0,self
PGOD21_9902,PGILMOUR16_1670,74,1,0.8392857142857143,14574,0.27426329276105066,E2,E,2,E2,E,2,PGILMOUR16_1670,1,0.8392857142857143,0,self
PGOD21_9903,PGILMOUR16_1671,9,0,0.6920415224913494,14574,0.0692041522491349,F2,F,2,F2,F,2,PGILMOUR16_1671,0,0.6920415224913494,0,self
PGOD21_9904,PGILMOUR16_1672,31,0,0.6816479400749064,14574,0.09518177466137256,G2,G,2,G2,G,2,PGILMOUR16_1672,0,0.6816479400749064,0,self
PGOD21_9905,PGILMOUR16_1675,26,0,0.9522058823529411,14574,0.44298079010201863,B3,B,3,B3,B,3,PGILMOUR16_1675,0,0.9522058823529411,0,self
PGOD21_9906,PGILMOUR16_1685,70,0,0.9254385964912281,14574,0.3824521711518616,D3,D,3,D4,D,4,PGILMOUR16_1677,2,0.4868421052631579,0.43859649122807015,not_self
PGOD21_9907,PGILMOUR16_1679,41,2,0.6980392156862745,14574,0.14161898222323943,F3,F,3,F3,F,3,PGILMOUR16_1679,2,0.6980392156862745,0,self
PGOD21_9908,PGILMOUR16_1680,112,1,0.8763440860215054,14574,0.32258064516129037,G3,G,3,G3,G,3,PGILMOUR16_1680,1,0.8763440860215054,0,self
PGOD21_9909,PGILMOUR16_1674,105,3,0.890625,14574,0.3169407894736842,A4,A,4,A3,A,3,PGILMOUR16_1682,15,0.5567567567567567,0.33386824324324327,not_self
PGOD21_9910,PGILMOUR16_1682,33,15,0.8705882352941177,14574,0.32443438914027156,A4,A,4,A4,A,4,PGILMOUR16_1682,15,0.8705882352941177,0,self
PGOD21_9911,PGILMOUR16_1682,18,15,0.8731343283582089,14574,0.3604989492968371,B4,B,4,A4,A,4,NA,NA,NA,NA,not_self
PGOD21_9912,PGILMOUR16_1676,118,0,0.8722222222222222,14574,0.33333333333333337,C4,C,4,C3,C,3,PGILMOUR16_1684,5,0.4860335195530726,0.3861887026691496,not_self
PGOD21_9913,PGILMOUR16_1682,24,15,0.8288973384030418,14574,0.29240098803807835,E4,E,4,A4,A,4,PGILMOUR16_1686,0,0.48905109489051096,0.33984624351253084,not_self
PGOD21_9914,PGILMOUR16_1678,157,2,0.7943262411347518,14574,0.26241134751773054,E4,E,4,E3,E,3,PGILMOUR16_1686,0,0.48936170212765956,0.30496453900709225,not_self
PGOD21_9915,PGILMOUR16_1686,44,0,0.8385826771653543,14574,0.2624509899225559,E4,E,4,E4,E,4,PGILMOUR16_1686,0,0.8385826771653543,0,self
PGOD21_9916,PGILMOUR16_1693,95,7,0.66,14574,0.11320197044334979,E4,E,4,D5,D,5,PGILMOUR16_1686,0,0.4729064039408867,0.18709359605911335,not_self
PGOD21_9917,PGILMOUR16_1687,25,0,0.6410256410256411,14574,0.05481874447391699,F4,F,4,F4,F,4,PGILMOUR16_1687,0,0.6410256410256411,0,self
PGOD21_9918,PGILMOUR16_1688,95,1,0.8374384236453202,14574,0.28743842364532013,G4,G,4,G4,G,4,PGILMOUR16_1688,1,0.8374384236453202,0,self
PGOD21_9919,PGILMOUR16_1690,121,1,0.9830508474576272,14574,0.4858757062146893,A5,A,5,A5,A,5,PGILMOUR16_1690,1,0.9830508474576272,0,self
PGOD21_9920,PGILMOUR16_1692,91,0,0.7246376811594203,14574,0.12560386473429952,C5,C,5,C5,C,5,PGILMOUR16_1692,0,0.7246376811594203,0,self
PGOD21_9921,PGILMOUR16_1694,88,1,0.8952380952380953,14574,0.37563025210084033,E5,E,5,E5,E,5,PGILMOUR16_1694,1,0.8952380952380953,0,self
PGOD21_9922,PGILMOUR16_1694,50,1,0.6854838709677419,14574,0.13548387096774184,F5,F,5,E5,E,5,NA,NA,NA,NA,not_self
PGOD21_7965,PGILMOUR16_2588,1,1,1,14575,0.5168918918918919,F2,F,2,F2,F,2,PGILMOUR16_2588,1,1,0,self
PGOD21_7966,PGILMOUR16_2622,15,2,0.498220640569395,14575,0.0017920691408235823,G2,G,2,H6,H,6,NA,NA,NA,NA,not_self
PGOD21_7967,PGILMOUR16_2595,44,0,0.8700787401574803,14575,0.32677165354330706,E3,E,3,E3,E,3,PGILMOUR16_2595,0,0.8700787401574803,0,self
PGOD21_7968,PGILMOUR16_2596,23,1,0.6751824817518248,14575,0.11154611811546122,F3,F,3,F3,F,3,PGILMOUR16_2596,1,0.6751824817518248,0,self
PGOD21_7969,PGILMOUR16_2602,76,1,0.8828828828828829,14575,0.3513513513513513,D4,D,4,D4,D,4,PGILMOUR16_2602,1,0.8828828828828829,0,self
PGOD21_7970,PGILMOUR16_2603,52,2,0.8653061224489796,14575,0.3213730680556742,E4,E,4,E4,E,4,PGILMOUR16_2603,2,0.8653061224489796,0,self
PGOD21_7971,PGILMOUR16_2604,35,0,0.752851711026616,14575,0.17490494296577952,F4,F,4,F4,F,4,PGILMOUR16_2604,0,0.752851711026616,0,self
PGOD21_7972,PGILMOUR16_2605,29,2,0.6567164179104478,14575,0.06121079993291967,G4,G,4,G4,G,4,PGILMOUR16_2605,2,0.6567164179104478,0,self
PGOD21_7973,PGILMOUR16_2610,61,1,0.8481012658227848,14575,0.27363318071640175,D5,D,5,D5,D,5,PGILMOUR16_2610,1,0.8481012658227848,0,self
PGOD21_7974,PGILMOUR16_2611,35,0,0.908745247148289,14575,0.3809674693705112,E5,E,5,E5,E,5,PGILMOUR16_2611,0,0.908745247148289,0,self
PGOD21_7975,PGILMOUR16_2611,89,0,0.5454545454545454,14575,0.010454545454545383,F5,F,5,E5,E,5,NA,NA,NA,NA,not_self
PGOD21_4185,PGILMOUR16_3367,31,0,0.9925093632958801,14576,0.49812734082397003,A2,A,2,A2,A,2,PGILMOUR16_3367,0,0.9925093632958801,0,self
PGOD21_4186,PGILMOUR16_3368,9,1,0.9688581314878892,14576,0.4394463667820069,B2,B,2,B2,B,2,PGILMOUR16_3368,1,0.9688581314878892,0,self
PGOD21_4187,PGILMOUR16_3369,1,0,1,14576,0.505050505050505,C2,C,2,C2,C,2,PGILMOUR16_3369,0,1,0,self
PGOD21_4188,PGILMOUR16_3370,23,2,0.6824817518248175,14576,0.06429993364299935,D2,D,2,D2,D,2,PGILMOUR16_3370,2,0.6824817518248175,0,self
PGOD21_4189,PGILMOUR16_3373,23,0,0.9272727272727272,14576,0.4181818181818182,G2,G,2,G2,G,2,PGILMOUR16_3373,0,0.9272727272727272,0,self
PGOD21_4190,PGILMOUR16_3374,10,0,0.9756944444444444,14576,0.43910907859078585,H2,H,2,H2,H,2,PGILMOUR16_3374,0,0.9756944444444444,0,self
PGOD21_4191,PGILMOUR16_3376,21,0,0.9747292418772563,14576,0.48014440433212996,B4,B,4,B3,B,3,PGILMOUR16_3384,0,0.4584837545126354,0.516245487364621,not_self
PGOD21_4192,PGILMOUR16_3387,21,0,0.7545126353790613,14576,0.15884476534296021,C4,C,4,E4,E,4,PGILMOUR16_3385,2,0.5507246376811594,0.2037879976979019,not_self
PGOD21_4193,PGILMOUR16_3381,0,1,0.9966329966329966,14576,0.4747474747474748,G4,G,4,G3,G,3,PGILMOUR16_3389,2,0.46621621621621623,0.5304167804167804,not_self
PGOD21_4194,PGILMOUR16_3392,1,1,1,14576,0.472972972972973,B5,B,5,B5,B,5,PGILMOUR16_3392,1,1,0,self
PGOD21_4195,PGILMOUR16_3392,20,1,0.6787003610108303,14576,0.006038490507233152,B5,B,5,B5,B,5,PGILMOUR16_3392,1,0.6787003610108303,0,self
PGOD21_4196,PGILMOUR16_3393,19,0,0.9247311827956989,14576,0.39404526221808156,C5,C,5,C5,C,5,PGILMOUR16_3393,0,0.9247311827956989,0,self
PGOD21_4197,PGILMOUR16_3379,9,0,0.9896193771626297,14576,0.5224913494809689,C5,C,5,E3,E,3,PGILMOUR16_3393,0,0.42560553633217996,0.5640138408304498,not_self
PGOD21_4198,PGILMOUR16_3388,11,0,0.9721254355400697,14576,0.47735191637630664,C5,C,5,F4,F,4,PGILMOUR16_3393,0,0.4355400696864111,0.5365853658536586,not_self
PGOD21_4199,PGILMOUR16_3394,115,0,0.7540983606557377,14576,0.18579234972677594,D5,D,5,D5,D,5,PGILMOUR16_3394,0,0.7540983606557377,0,self
PGOD21_4200,PGILMOUR16_3378,21,1,0.9746376811594203,14576,0.46739130434782605,D5,D,5,D3,D,3,PGILMOUR16_3394,0,0.4187725631768953,0.5558651179825249,not_self
PGOD21_4201,PGILMOUR16_3377,15,0,0.9469964664310954,14576,0.43462897526501765,D5,D,5,C3,C,3,PGILMOUR16_3394,0,0.4911660777385159,0.45583038869257947,not_self
PGOD21_4202,PGILMOUR16_3385,64,2,0.9399141630901288,14576,0.39717912035508607,D5,D,5,C4,C,4,PGILMOUR16_3394,0,0.49145299145299143,0.44846117163713733,not_self
PGOD21_4203,PGILMOUR16_3395,3,1,1,14576,0.4965986394557823,E5,E,5,E5,E,5,PGILMOUR16_3395,1,1,0,self
PGOD21_4204,PGILMOUR16_3371,17,0,0.7758007117437722,14576,0.1850533807829181,E5,E,5,E2,E,2,PGILMOUR16_3395,1,0.48214285714285715,0.29365785460091504,not_self
PGOD21_4205,PGILMOUR16_3372,153,0,0.7379310344827587,14576,0.18620689655172418,E5,E,5,F2,F,2,PGILMOUR16_3395,1,0.46206896551724136,0.2758620689655173,not_self
PGOD21_4206,PGILMOUR16_3396,38,2,0.85,14576,0.3017374517374517,F5,F,5,F5,F,5,PGILMOUR16_3396,2,0.85,0,self
PGOD21_4207,PGILMOUR16_3380,15,0,0.911660777385159,14576,0.4222990752574995,F5,F,5,F3,F,3,PGILMOUR16_3396,2,0.45390070921985815,0.4577600681653009,not_self
PGOD21_4208,PGILMOUR16_3396,69,2,0.7510917030567685,14576,0.15283842794759828,G5,G,5,F5,F,5,PGILMOUR16_3397,1,0.5021834061135371,0.24890829694323147,not_self
PGOD21_4209,PGILMOUR16_3378,55,1,0.9628099173553719,14576,0.4380165289256198,G5,G,5,D3,D,3,PGILMOUR16_3397,1,0.4732510288065844,0.48955888854878754,not_self
PGOD21_4210,PGILMOUR16_3397,32,1,0.9586466165413534,14576,0.4172932330827068,G5,G,5,G5,G,5,PGILMOUR16_3397,1,0.9586466165413534,0,self
PGOD21_4211,PGILMOUR16_3398,1,1,1,14576,0.4814814814814815,H5,H,5,H5,H,5,PGILMOUR16_3398,1,1,0,self
PGOD21_4212,PGILMOUR16_3399,77,1,0.9592760180995475,14576,0.41628959276018107,A6,A,6,A6,A,6,PGILMOUR16_3399,1,0.9592760180995475,0,self
PGOD21_4213,PGILMOUR16_3400,9,0,0.9930795847750865,14576,0.5086505190311419,B6,B,6,B6,B,6,PGILMOUR16_3400,0,0.9930795847750865,0,self
PGOD21_4214,PGILMOUR16_3401,24,7,0.5962962962962963,14576,0.06516076516076519,C6,C,6,C6,C,6,PGILMOUR16_3401,7,0.5962962962962963,0,self
PGOD21_4215,PGILMOUR16_3402,1,1,1,14576,0.4949494949494949,D6,D,6,D6,D,6,PGILMOUR16_3402,1,1,0,self
PGOD21_4216,PGILMOUR16_3403,24,0,0.8941605839416058,14576,0.3684252898239587,E6,E,6,E6,E,6,PGILMOUR16_3403,0,0.8941605839416058,0,self
PGOD21_4217,PGILMOUR16_3404,57,1,0.7261410788381742,14576,0.1410788381742738,F6,F,6,F6,F,6,PGILMOUR16_3404,1,0.7261410788381742,0,self
PGOD21_4218,PGILMOUR16_3405,100,0,0.8181818181818182,14576,0.19191919191919193,G6,G,6,G6,G,6,PGILMOUR16_3405,0,0.8181818181818182,0,self
PGOD21_7791,PGILMOUR16_611,49,0,0.927710843373494,14577,0.39357429718875503,D3,D,3,D3,D,3,PGILMOUR16_611,0,0.927710843373494,0,self
PGOD21_7792,PGILMOUR16_612,88,1,0.6666666666666666,14577,0.0015948963317383713,F3,F,3,E3,E,3,PGILMOUR16_613,4,0.6650717703349283,0.0015948963317383713,not_self
PGOD21_7793,PGILMOUR16_617,12,0,0.9755244755244755,14577,0.45104895104895104,B4,B,4,B4,B,4,PGILMOUR16_617,0,0.9755244755244755,0,self
PGOD21_7794,PGILMOUR16_610,24,0,0.6605839416058394,14577,0.03787331889521672,C4,C,4,C3,C,3,PGILMOUR16_618,0,0.4781021897810219,0.18248175182481752,not_self
PGOD21_7795,PGILMOUR16_610,36,0,0.7786259541984732,14577,0.23282442748091603,C4,C,4,C3,C,3,PGILMOUR16_618,0,0.48854961832061067,0.2900763358778626,not_self
PGOD21_7796,PGILMOUR16_612,27,1,0.8703703703703703,14577,0.34269509361760286,D4,D,4,E3,E,3,NA,NA,NA,NA,not_self
PGOD21_7797,PGILMOUR16_625,33,1,0.5227272727272727,14577,0.028387650085763272,E4,E,4,B5,B,5,PGILMOUR16_620,2,0.4600760456273764,0.06265122709989629,not_self
PGOD21_7798,PGILMOUR16_618,40,0,0.7984496124031008,14577,0.2790697674418604,E4,E,4,C4,C,4,PGILMOUR16_620,2,0.4609375,0.33751211240310075,not_self
PGOD21_7799,PGILMOUR16_621,6,0,0.9965753424657534,14577,0.48111142493998027,F4,F,4,F4,F,4,PGILMOUR16_621,0,0.9965753424657534,0,self
PGOD21_7800,PGILMOUR16_620,107,2,0.9267015706806283,14577,0.38743455497382207,F4,F,4,E4,E,4,PGILMOUR16_621,0,0.4712041884816754,0.4554973821989529,not_self
PGOD21_7801,PGILMOUR16_614,65,0,0.8927038626609443,14577,0.36051502145922754,G4,G,4,G3,G,3,NA,NA,NA,NA,not_self
PGOD21_7802,PGILMOUR16_621,46,0,0.6309523809523809,14577,0.12301587301587302,G4,G,4,F4,F,4,NA,NA,NA,NA,not_self
PGOD21_7803,PGILMOUR16_621,35,0,0.8745247148288974,14577,0.3363567758975997,G4,G,4,F4,F,4,NA,NA,NA,NA,not_self
PGOD21_7804,PGILMOUR16_625,29,1,0.8178438661710037,14577,0.2565055762081784,B5,B,5,B5,B,5,PGILMOUR16_625,1,0.8178438661710037,0,self
PGOD21_7805,PGILMOUR16_626,33,0,0.6679245283018868,14577,0.11868210405946256,C5,C,5,C5,C,5,PGILMOUR16_626,0,0.6679245283018868,0,self
PGOD21_7806,PGILMOUR16_628,60,2,0.7172995780590717,14577,0.15007268730276924,D5,D,5,E5,E,5,NA,NA,NA,NA,not_self
PGOD21_7807,PGILMOUR16_602,59,0,0.5564853556485355,14577,0.0018635069090396916,D5,D,5,C2,C,2,NA,NA,NA,NA,not_self
PGOD21_7808,PGILMOUR16_629,67,1,0.8478260869565217,14577,0.33913043478260874,F5,F,5,F5,F,5,PGILMOUR16_629,1,0.8478260869565217,0,self
PGOD21_7809,PGILMOUR16_630,43,0,0.6470588235294118,14577,0.10196078431372557,G5,G,5,G5,G,5,PGILMOUR16_630,0,0.6470588235294118,0,self
PGOD21_7976,PGILMOUR16_603,29,3,0.9477611940298507,14577,0.4273150973755756,D2,D,2,D2,D,2,PGILMOUR16_603,3,0.9477611940298507,0,self
PGOD21_7977,PGILMOUR16_604,36,1,0.8931297709923665,14577,0.3873826445555848,E2,E,2,E2,E,2,PGILMOUR16_604,1,0.8931297709923665,0,self
PGOD21_7978,PGILMOUR16_605,52,1,0.8571428571428571,14577,0.26530612244897955,F2,F,2,F2,F,2,PGILMOUR16_605,1,0.8571428571428571,0,self
PGOD21_7979,PGILMOUR16_606,0,1,1,14577,0.48484848484848486,G2,G,2,G2,G,2,PGILMOUR16_606,1,1,0,self
PGOD21_7980,PGILMOUR16_609,8,0,0.993103448275862,14577,0.5103448275862068,B3,B,3,B3,B,3,PGILMOUR16_609,0,0.993103448275862,0,self
PGOD21_9809,PGILMOUR16_442,32,2,0.9660377358490566,14578,0.47757619738751816,B2,B,2,B2,B,2,PGILMOUR16_442,2,0.9660377358490566,0,self
PGOD21_9810,PGILMOUR16_443,40,2,0.9961240310077519,14578,0.4708322022139776,C2,C,2,C2,C,2,PGILMOUR16_443,2,0.9961240310077519,0,self
PGOD21_9811,PGILMOUR16_444,39,4,0.9416342412451362,14578,0.41634241245136183,D2,D,2,D2,D,2,PGILMOUR16_444,4,0.9416342412451362,0,self
PGOD21_9812,PGILMOUR16_450,30,3,0.7985074626865671,14578,0.2060546324978879,B3,B,3,B3,B,3,PGILMOUR16_450,3,0.7985074626865671,0,self
PGOD21_9813,PGILMOUR16_451,31,2,0.9849624060150376,14578,0.49265471370734526,C3,C,3,C3,C,3,PGILMOUR16_451,2,0.9849624060150376,0,self
PGOD21_9814,PGILMOUR16_452,20,1,0.9748201438848921,14578,0.4946757395527622,D3,D,3,D3,D,3,PGILMOUR16_452,1,0.9748201438848921,0,self
PGOD21_9815,PGILMOUR16_453,83,2,0.7069767441860465,14578,0.13023255813953483,E3,E,3,E3,E,3,PGILMOUR16_453,2,0.7069767441860465,0,self
PGOD21_9817,PGILMOUR16_458,79,4,0.9954337899543378,14578,0.4724980101378241,B4,B,4,B4,B,4,PGILMOUR16_458,4,0.9954337899543378,0,self
PGOD21_9818,PGILMOUR16_459,52,7,0.9218106995884774,14578,0.3626270261190896,C4,C,4,C4,C,4,PGILMOUR16_459,7,0.9218106995884774,0,self
PGOD21_9819,PGILMOUR16_460,3,0,1,14578,0.5358361774744027,D4,D,4,D4,D,4,PGILMOUR16_460,0,1,0,self
PGOD21_9820,PGILMOUR16_461,85,1,0.8679245283018868,14578,0.3233235893347507,E4,E,4,E4,E,4,PGILMOUR16_461,1,0.8679245283018868,0,self
PGOD21_9821,PGILMOUR16_467,104,8,0.7927461139896373,14578,0.2515090005875755,C5,C,5,C5,C,5,PGILMOUR16_467,8,0.7927461139896373,0,self
PGOD21_9822,PGILMOUR16_467,86,8,0.7,14578,0.15971563981042647,C5,C,5,C5,C,5,PGILMOUR16_467,8,0.7,0,self
PGOD21_9823,PGILMOUR16_468,78,2,0.5779816513761468,14578,0.009799833194328533,D5,D,5,D5,D,5,PGILMOUR16_468,2,0.5779816513761468,0,self
PGOD21_9824,PGILMOUR16_472,134,1,0.5914634146341463,14578,0.03658536585365846,E5,E,5,H5,H,5,PGILMOUR16_469,9,0.5375,0.053963414634146334,not_self
PGOD21_8551,PGILMOUR16_3579,0,0,1,14579,0.5135135135135135,E3,E,3,E4,E,4,PGILMOUR16_3571,0,0.3624161073825503,0.6375838926174497,not_self
PGOD21_8552,PGILMOUR16_3572,11,0,0.9895470383275261,14579,0.4982578397212543,F3,F,3,F3,F,3,PGILMOUR16_3572,0,0.9895470383275261,0,self
PGOD21_8553,PGILMOUR16_3573,3,0,1,14579,0.4949152542372881,G3,G,3,G3,G,3,PGILMOUR16_3573,0,1,0,self
PGOD21_8554,PGILMOUR16_3573,21,0,0.9350180505415162,14579,0.4043321299638989,G3,G,3,G3,G,3,PGILMOUR16_3573,0,0.9350180505415162,0,self
PGOD21_8555,PGILMOUR16_3593,44,0,0.8385826771653543,14579,0.3188976377952756,B4,B,4,C6,C,6,PGILMOUR16_3576,0,0.48031496062992124,0.35826771653543305,not_self
PGOD21_8556,PGILMOUR16_3577,12,0,0.9965034965034965,14579,0.513986013986014,C4,C,4,C4,C,4,PGILMOUR16_3577,0,0.9965034965034965,0,self
PGOD21_8557,PGILMOUR16_3570,23,0,0.9890909090909091,14579,0.5054545454545455,D4,D,4,D3,D,3,PGILMOUR16_3578,1,0.41454545454545455,0.5745454545454546,not_self
